548.html	2028	Key Items - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/Key_Items
450.html	2472	TGS 2016: Kingdom Hearts HD 2.8 Delayed to January - IGN	http://www.ign.com/articles/2016/09/13/tgs-2016-kingdom-hearts-hd-28-delayed-to-january
1347.html	1276	IGN Prime VIP Board | IGN Boards	http://www.ign.com/boards/categories/ign-prime-vip-board.80000/
777.html	2652	PlayStation VR Troubleshooting and Problem Fixes - PlayStation 4 Wiki Guide - IGN	http://www.ign.com/wikis/playstation-4/PlayStation_VR_Troubleshooting_and_Problem_Fixes
61.html	3045	State of Decay 2 Play Area 'Substantially Larger' Than First Game – IGN First - IGN	http://www.ign.com/articles/2016/12/05/state-of-decay-2-play-area-substantially-larger-than-first-game-a-ign-first
955.html	1371	Sniper Elite 4 Screenshots, Pictures, Wallpapers - Xbox One - IGN	http://www.ign.com/images/games/sniper-elite-4-xbox-one-20050479
337.html	2245	Unlocked 274: Ideas for an 'Xbox Experience' Event - IGN	http://www.ign.com/articles/2016/12/08/unlocked-274-ideas-for-an-xbox-experience-event
1236.html	2631	Tekken | IGN Boards	http://www.ign.com/boards/forums/tekken.6428/
1105.html	2850	Nintendo Lobby | IGN Boards	http://www.ign.com/boards/forums/nintendo-lobby.80041/
1936.html	3188	Keepin' It Reel, Episode 343: WTF Happened to Deadpool 2 - IGN	http://www.ign.com/articles/2016/10/28/keepin-it-reel-episode-343-wtf-happened-to-deadpool-2?watch
1953.html	1363	Welcome to Skyrim: Episode 2 - You Will Believe a Horse Can Fly - IGN Video	http://www.ign.com/videos/2016/11/29/welcome-to-skyrim-episode-2-you-will-believe-a-horse-can-fly
1433.html	1519	Blog by Constructive_Review - IGN	http://www.ign.com/blogs/constructive_review
1762.html	7514	Daily Fix - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/daily-fix
47.html	1619	The Last of Us Part II Teaser You Probably Missed - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/08/the-last-of-us-part-ii-teaser-you-probably-missed-ign-daily-fix
1263.html	3734	Comics	http://www.ign.com/boards/forums/comics.5033/index.rss
660.html	4130	Bully: Anniversary Edition Released for iOS and Android - IGN	http://www.ign.com/articles/2016/12/08/bully-anniversary-edition-now-available-on-ios-and-android?abthid=5849e349f91de56c1f00001a
898.html	1833	Assassin's Creed: The Ezio Collection - PlayStation 4 - IGN	http://www.ign.com/games/assassins-creed-the-ezio-collection/ps4-20058808
1620.html	9928	  Nintendo Voice Chat
 - YouTube	https://www.youtube.com/channel/UCG275E2gosKB-UPk-qCK8qw
742.html	3084	Arrowverse Crossover: What Was Left on the Cutting Room Floor - IGN	http://www.ign.com/articles/2016/12/02/arrowverse-crossover-what-was-left-on-the-cutting-room-floor
968.html	1755	Bulletstorm Wiki Guide - IGN	http://www.ign.com/wikis/bulletstorm?objectid=20059600
1034.html	2701	Multiplayer Tips - Titanfall 2 Wiki Guide - IGN	http://www.ign.com/wikis/titanfall-2/Multiplayer_Tips
507.html	1794	Atelier Shallie Plus: Alchemist of the Dusk Sea - PlayStation Vita - IGN	http://www.ign.com/games/atelier-shallie/vita-20046424
1561.html	4155	  â€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œâ€Œ
 - YouTube	https://www.youtube.com/user/watc
1616.html	7245	  IGN VR
 - YouTube	https://www.youtube.com/channel/UCcyYM25SfSahGD4xnSx3DNw
1431.html	1927	Is Call of Duty going through an Identity Crisis? - Blog by Mich-Streams - IGN	http://www.ign.com/blogs/mich-streams/2016/12/05/is-call-of-duty-going-through-an-identity-crisis
399.html	3191	Out This Week: The Last Guardian, Dead Rising 4 - IGN	http://www.ign.com/articles/2016/12/05/out-this-week-the-last-guardian-dead-rising-4
1822.html	1905	Share Your PS4 Clips for a Chance to Win a PSVR - IGN	http://www.ign.com/articles/2016/10/04/send-us-your-clips-for-the-ps4-gamer-challenge?watch
317.html	1999	Naomi Plays Live - Dead Rising 4 - IGN Video	http://www.ign.com/videos/2016/12/08/naomi-plays-live-dead-rising-4
1711.html	3591	IGN 在 Twitter："Check out an exclusive look at Tekken 7! https://t.co/aKavBLhUwa"	https://twitter.com/IGN/status/806981958777479168
792.html	1243	PlayStation VR PSX 2016 Sizzle Reel - IGN Video	http://www.ign.com/videos/2016/12/03/playstation-vr-psx-2016-sizzle-reel
1078.html	3149	IGN Anime Club Episode 74 - Leave Lelouch Alone - IGN	http://www.ign.com/articles/2016/11/30/ign-anime-club-episode-74-leave-lelouch-alone
1752.html	105873	IGN - Google+	https://plus.google.com/+IGN/posts
599.html	2735	The 5 Most Annoying Heroes in Dota 2 - IGN	http://www.ign.com/articles/2016/12/08/the-5-most-annoying-heroes-in-dota-2?watch
1088.html	2791	The Vestibule | IGN Boards	http://www.ign.com/boards/forums/the-vestibule.5296/
1117.html	2072	Will i3 6100 and gtx 1060 3gb bottleneck | IGN Boards	http://www.ign.com/boards/threads/will-i3-6100-and-gtx-1060-3gb-bottleneck.454894657/
1484.html	14369	How to Unlock the Rarest Skins in Titanfall 2 - Best Way to Play - YouTube	https://www.youtube.com/watch?v=kDDkAK1LvSk
438.html	1809	For Honor - PlayStation 4 - IGN	http://www.ign.com/games/for-honor/ps4-20038802
587.html	2544	Call of Duty: Infinite Warfare Review - IGN	http://www.ign.com/articles/2016/11/07/call-of-duty-infinite-warfare-review?read
805.html	2955	EVE Valkyrie Review - IGN	http://www.ign.com/articles/2016/10/15/eve-valkyrie-review
826.html	2585	Harry Potter and the Cursed Child in Talks to Open on Broadway in 2018 - IGN	http://www.ign.com/articles/2016/12/02/harry-potter-and-the-cursed-child-in-talks-to-open-on-broadway-in-2018
1032.html	1918	List of Pokemon (Pokedex) - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/List_of_Pokemon_(Pokedex)
1246.html	2510	Warcraft | IGN Boards	http://www.ign.com/boards/forums/warcraft.5369/
999.html	1307	Apollo Justice: Ace Attorney Videos, Movies & Trailers - Android - IGN	http://www.ign.com/videos/games/apollo-justice-ace-attorney-android-20060197
840.html	2327	Batman Writer Scott Snyder Lands Movie Deal for A.D.: After Death Comic - IGN	http://www.ign.com/articles/2016/12/08/batman-writer-scott-snyder-lands-movie-deal-for-ad-after-death-comic?abthid=584975c07bb8cf2b2000000f
497.html	2023	5 Minutes of Digimon World: Next Order Gameplay - PSX 2016 - IGN Video	http://www.ign.com/videos/2016/12/03/5-minutes-of-digimon-world-next-order-gameplay-psx-2016
950.html	1633	Sniper Elite 4 Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/sniper-elite-4-ps4-20050480
1906.html	3050	Dreamcast-Era SEGA Was Like an Uncool Grandpa, Focus Groups Said – IGN Unfiltered - IGN	http://www.ign.com/articles/2016/09/01/dreamcast-era-sega-was-like-an-uncool-grandpa-focus-groups-said-a-ign-unfiltered?watch
1497.html	6425	  Daily Fix
 - YouTube	https://www.youtube.com/playlist?list=PLraFbwCoisJAzl1QlMD8ZT-sesYJyo041
1531.html	4051	Dead Rising 4: Meet the Maniacs - YouTube	https://www.youtube.com/watch?v=880OKIOYw9o
150.html	1801	Horizon: Zero Dawn - PlayStation 4 - IGN	http://www.ign.com/games/horizon-zero-dawn/ps4-83790
1971.html	1318	The Awful Horror of Being a DOOM Soldier - IGN Video	http://www.ign.com/videos/2015/06/29/the-awful-horror-of-being-a-doom-soldier
1677.html	4574	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=kn
1047.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create
19.html	3015	Comics Reviews, News, Heroes, Villains, Superheroes & Toys - IGN	http://www.ign.com/comics
1948.html	1363	Scared Senseless: Episode 1 - Beginning the Dark Descent - IGN Video	http://www.ign.com/videos/2016/11/30/scared-senseless-episode-1-beginning-the-dark-descent
1493.html	13678	Every New Jedi From Star Wars: Attack of the Clones - YouTube	https://www.youtube.com/watch?v=f1_BVWNXtVo
1966.html	1433	15 Best-Selling Video Games of All Time - IGN Video	http://www.ign.com/videos/2015/08/28/15-best-selling-video-games-of-all-time
1442.html	5410	  IGN
 - YouTube	https://www.youtube.com/user/IGNentertainment/videos
101.html	2084	This Batman Dark Knight Returns Statue Features Bats Riding A Stallion - IGN Video	http://www.ign.com/videos/2016/12/08/this-batman-dark-knight-returns-statue-features-bats-riding-a-stallion
762.html	2645	Humans: Season 2 Photos Reveal New Characters - IGN	http://www.ign.com/articles/2016/12/06/humans-season-2-photos-reveal-new-characters
545.html	2937	Pokemon Mystery Dungeon: Explorers of Sky Review - IGN	http://www.ign.com/articles/2009/10/13/pokemon-mystery-dungeon-explorers-of-sky-review
665.html	3323	Daily Deals: Call of Duty, Board Game Blowout, Oculus Rift With $100 Credit - IGN	http://www.ign.com/articles/2016/12/07/daily-deals-call-of-duty-board-game-blowout-oculus-rift-with-100-credit?abthid=58488891b13000a618000013
1266.html	1834	I like a warm glass of milk to help me fall asleep at night | IGN Boards	http://www.ign.com/boards/threads/i-like-a-warm-glass-of-milk-to-help-me-fall-asleep-at-night.454891950/
531.html	2616	The Legend of Zelda: Ocarina of Time Soundtrack on Vinyl Announced - IGN	http://www.ign.com/articles/2016/12/08/the-legend-of-zelda-ocarina-of-time-soundtrack-on-vinyl-announced
977.html	1511	Bulletstorm Videos, Movies & Trailers - Xbox One - IGN	http://www.ign.com/videos/games/bulletstorm-full-clip-edition-xbox-one-20054907
469.html	2862	Severed Review - IGN	http://www.ign.com/articles/2016/04/26/severed-review
1358.html	2581	Board Issues & Bug Reports | IGN Boards	http://www.ign.com/boards/forums/board-issues-bug-reports.3/
965.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20042750
146.html	1973	Tom Clancy's Ghost Recon: Wildlands - PC - IGN	http://www.ign.com/games/ghost-recon-wildlands/pc-20038799
873.html	1627	Dead Rising 4 Cheats, Codes, Unlockables - PC - IGN	http://www.ign.com/cheats/games/dead-rising-4-pc-20054801
1455.html	9781	  News
 - YouTube	https://www.youtube.com/channel/UCYfdidRxbB8Qhf0Nx7ioOYw
547.html	1934	Things Not to Do in Pokemon Sun and Moon - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/Things_Not_to_Do_in_Pokemon_Sun_and_Moon
811.html	2926	REZ Infinite’s New Area Explodes on PS VR with Sound and Immersion - IGN	http://www.ign.com/articles/2016/09/20/rez-infiniteas-new-area-explodes-on-ps-vr-with-sound-and-immersion
1464.html	3253	
IGN (@igndotcom) • Instagram photos and videos
	https://www.instagram.com/igndotcom/?hl=en
916.html	1691	Eagle Flight - PlayStation 4 - IGN	http://www.ign.com/games/eagle-flight/ps4-20046733
208.html	7086	Terms of Use  »  Ziff Davis » Leaders in Tech, Gaming, & Men's Lifestyle	http://www.ziffdavis.com/terms-of-use
157.html	2128	IGN World	http://world.ign.com
1141.html	2583	Dead or Alive | IGN Boards	http://www.ign.com/boards/forums/dead-or-alive.5608/
231.html	2961	Ori and the Blind Forest Review - IGN	http://www.ign.com/articles/2015/03/10/ori-and-the-blind-forest-review
609.html	2688	WW2 Shooter Days of War Hits Early Access in January - IGN	http://www.ign.com/articles/2016/12/08/ww2-shooter-days-of-war-hits-early-access-in-january?read
1206.html	2524	Onimusha | IGN Boards	http://www.ign.com/boards/forums/onimusha.6087/
1816.html	1768	EA Taking a Break From Battlefield - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/01/ea-taking-a-break-from-battlefield-ign-daily-fix
1965.html	1284	Meanwhile... in Back to the Future Pt. II - IGN Video	http://www.ign.com/videos/2015/10/21/meanwhile-in-back-to-the-future-pt-ii
346.html	1973	Tom Clancy's Ghost Recon: Wildlands - Xbox One - IGN	http://www.ign.com/games/ghost-recon-wildlands/xbox-one-20038801
855.html	1721	Steep Wiki Guide - IGN	http://www.ign.com/wikis/steep?objectid=20054837
1133.html	2531	BioShock | IGN Boards	http://www.ign.com/boards/forums/bioshock.8010/
1325.html	2502	Tech Board | IGN Boards	http://www.ign.com/boards/forums/tech-board.5124/
268.html	11997		http://oyster.ignimgs.com/wordpress/stg.ign.com/2016/12/arrow-lazarus-pit.jpg
1565.html	20736	  Æ’ r u 7 7 y
 - YouTube	https://www.youtube.com/channel/UCpomBjSkMr-AfhAR-dH8vhA
1869.html	3174	IGN Anime Club Episode 73 - Anime Episodes We're Thankful For - IGN	http://www.ign.com/articles/2016/11/23/ign-anime-club-episode-73-anime-episodes-were-thankful-for?watch
1016.html	1272	Strafe Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/strafe-ps4-20062341
529.html	2009	Pokken Tournament Official Empoleon Trailer (Japanese) - IGN Video	http://www.ign.com/videos/2016/12/07/pokken-tournament-official-empoleon-trailer-japanese
891.html	2217	Watch Dogs 2 Cheats, Codes, Unlockables - Xbox One - IGN	http://www.ign.com/cheats/games/watch-dogs-2-xbox-one-20054627
225.html	3746	Overwatch Review - IGN	http://www.ign.com/articles/2016/05/28/overwatch-review?watch
396.html	1433	Marty Plays Mass Effect: Episode 1 - Saren Surprise Party - IGN Video	http://www.ign.com/videos/2016/12/05/marty-plays-mass-effect-episode-1-saren-surprise-party
582.html	2528	The Original Diablo Returns in Diablo 3 Anniversary Patch - IGN	http://www.ign.com/articles/2016/11/04/the-original-diablo-returns-in-diablo-3-next-week
244.html	1470	Nintendo Switch - Nintendo Switch - IGN	http://www.ign.com/games/nintendo-switch/nintendo-nx-20034301
1140.html	2618	Dark Souls / Demon's Souls | IGN Boards	http://www.ign.com/boards/forums/dark-souls-demons-souls.25241/
520.html	3143	NES Classic Edition Review - IGN	http://www.ign.com/articles/2016/11/04/nes-classic-edition-review?watch
1452.html	12364	  Gaming
 - YouTube	https://www.youtube.com/channel/UCOpNcN46UbXVtpKMrmU4Abg
869.html	1824	Dead Rising 4 - Xbox One - IGN	http://www.ign.com/games/dead-rising-4/xbox-one-20054254
88.html	2048	Final Fantasy XV Ultimate Collector's Edition Unboxing - IGN Video	http://www.ign.com/videos/2016/12/09/final-fantasy-xv-ultimate-collectors-edition-unboxing
515.html	2067	Nintendo Switch Reactions and Impressions  - IGN Video	http://www.ign.com/videos/2016/10/21/ign-reacts-to-the-nintendo-switch-reveal
1004.html	1374	Demon's Crest Screenshots, Pictures, Wallpapers - Nintendo 3DS - IGN	http://www.ign.com/images/games/demons-crest-3ds-20062533
559.html	2151	Pokemon Moon Version - Route 17 - Pokemon: Sun and Moon Walkthrough - IGN Video	http://www.ign.com/videos/2016/12/08/pokemon-sun-and-moon-walkthrough-route-17
844.html	2584	Batman #12 Review - IGN	http://www.ign.com/articles/2016/12/07/batman-12-review-2
1064.html	1905	Articles - IGN	http://www.ign.com/articles?tags=podcast
55.html	2823	Best PlayStation Gifts of 2016 - IGN	http://www.ign.com/articles/2016/11/15/best-playstation-gifts-of-2016
1448.html	6638	  Trending
 - YouTube	https://www.youtube.com/feed/trending
541.html	3009	Pokemon Snap Review - IGN	http://www.ign.com/articles/2007/12/12/pokemon-snap-review
852.html	1721	Steep Wiki Guide - IGN	http://www.ign.com/wikis/steep?objectid=20054836
1326.html	1509	Why is 480p and 720p/1080p has no difference in my Gaming Youtube video? | IGN Boards	http://www.ign.com/boards/threads/why-is-480p-and-720p-1080p-has-no-difference-in-my-gaming-youtube-video.454841424/
144.html	2828	The Unspoken Review - IGN	http://www.ign.com/articles/2016/12/06/the-unspoken-review
819.html	2807	Comic Book Reviews for November 30, 2016 - IGN	http://www.ign.com/articles/2016/12/01/comic-book-reviews-for-november-30-2016
1059.html	1705	Wiki Guides Changes & Updates - IGN	http://www.ign.com/wikis/recentchanges
123.html	2664	Guitar Hero, Skylanders Developer Vicarious Visions Working on Destiny - IGN	http://www.ign.com/articles/2016/12/08/guitar-hero-skylanders-developer-vicarious-visions-working-on-destiny?watch
382.html	3323	Daily Deals: Call of Duty, Board Game Blowout, Oculus Rift With $100 Credit - IGN	http://www.ign.com/articles/2016/12/07/daily-deals-call-of-duty-board-game-blowout-oculus-rift-with-100-credit?abthid=58488891b13000a618000014
528.html	1972	Aqua Moto Racing Utopia Official Launch Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/aqua-moto-racing-utopia-official-launch-trailer
1017.html	1579	Video Game Videos, Game Trailers, Video Reviews, Movie Trailers - IGN	http://www.ign.com/videos?filter=all
1229.html	2557	Splinter Cell | IGN Boards	http://www.ign.com/boards/forums/splinter-cell.6328/
90.html	2036	Super Mario Run Full Apple Store Demo (iPhone 7 Gameplay) - IGN Video	http://www.ign.com/videos/2016/12/09/super-mario-run-full-apple-store-demo-iphone-7-gameplay
876.html	1685	The Dwarves Cheats, Codes, Unlockables - PC - IGN	http://www.ign.com/cheats/games/the-dwarves-pc-20040456
1798.html	1670	GameCube Virtual Console Coming to Switch? - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/07/gamecube-virtual-console-coming-to-switch-ign-daily-fix
900.html	1649	Ezio Trilogy Cheats, Codes, Unlockables - PlayStation 4 - IGN	http://www.ign.com/cheats/games/assassins-creed-the-ezio-collection-ps4-20058808
1523.html	14338	Persona 5: Story Trailer - PSX 2016 - YouTube	https://www.youtube.com/watch?v=elmlxR4kdC0
445.html	4199	Top 10 Secret Bosses in Video Games - IGN	http://www.ign.com/articles/2016/05/05/top-10-secret-bosses-in-video-games?read
1334.html	2094	Cooking & Gardening Board	http://www.ign.com/boards/forums/cooking-gardening-board.6967/index.rss
1734.html	3709	pewdiepie (@pewdiepie) | Twitter	https://twitter.com/pewdiepie
1109.html	2915	PlayStation Lobby | IGN Boards	http://www.ign.com/boards/forums/playstation-lobby.8269/
137.html	3174	Planet Coaster Review - IGN	http://www.ign.com/articles/2016/11/23/planet-coaster-review
304.html	4218	Final Fantasy XV Review - IGN	http://www.ign.com/articles/2016/11/28/final-fantasy-xv-review?watch
209.html	727	TRUSTe Preference Manager	http://preferences-mgr.truste.com/?type=ziffdavispop&pid=ziffdavis01&aid=ziffdavis01
